post_id,registrationNumber,body
5cd0215b68e82900015ad614,00142,@Seddiko juste 3la 5ater 5alti founa :p 
5cd0498068e82900015ad617,00024,Ramadan Moubarak à tous 😆
5cd142f368e82900015ad627,00079,What else ! 
5cd1825768e82900015ad62b,00002,"Encore merci à ceux qui étaient présents lors de la réunion d’équipe, c’était sympa de vous retrouver dans un cadre convivial. Prochaine réunion le 14 juin ! A vos agendas"
5cd1ef9068e82900015ad62d,00079,"Day 2 
"
5cd1fef868e82900015ad62f,00152,https://www.theverge.com/2019/5/6/18527870/microsoft-windows-terminal-command-line-tool?fbclid=IwAR3o2Am0bGbuI7hMkDdlbBjMAqIi19Ft-lMrf23SJYIJXoD4p1bV1nTQ6wQ
5cd2efd268e82900015ad631,00033,Happy Birthday Mannoula <3 
5cd42f6168e82900015ad63a,00067,Notre premier kick off et premier client inkipio à Lyon pour nous deux 😉😉😉
5cd58bf568e82900015ad649,00144,"
L'équipe R&D s'agrandit, je tiens à te souhaiter la bienvenue parmi nous Amal !"
5cd58dd668e82900015ad64a,00125,https://www.datapine.com/blog/technology-buzzwords/
5cd989d168e82900015ad652,00181,
5cd989d168e82900015ad653,00181,
5cd989d168e82900015ad654,00181,"nouveau look pour le profile enrichie
La version Android sera disponible en fin de journée et la version iOS sera disponible en fin de semaine "
5cd9c71c68e82900015ad658,00138,La masse la plus importante de l iceberg est immergée. 
5cda790768e82900015ad65f,00118,"Joyeux Anniversaire Doudda <3 On te souhaite plein de belles choses.
Que cette année t'apporte tout ce dont tu as rêvé! On t'embrasse très fort!
#HRLadies
Alles Gute ;) xD"
5cdb3ff968e82900015ad686,00096,Forum des amis du Delivery ;) Rupture du jeûne dans la bonne humeur avec notre chère Ines.
5cdbd86a68e82900015ad689,00125,"L'équipe R&D s'agrandit, je tiens à te souhaiter la bienvenue parmi nous Sarra !"
5cdbd99668e82900015ad68a,00125,https://www.01net.com/actualites/codes-source-voles-on-connait-les-noms-des-trois-editeurs-antivirus-impactes-1691489.html
5cdbf34368e82900015ad68e,00118,Bienvenue à bord Ghada!!
5cdf22ba68e82900015ad6a4,00011,En direct de Paris ! cha9an fatr pour la BU IT. Toujours un plaisir d'être ensemble ...
5cdf233868e82900015ad6a5,00079,What did you expect? #chez_farid
5cdf35d568e82900015ad6a6,00011,
5cdf35d568e82900015ad6a7,00011,
5cdf35d568e82900015ad6a8,00011,After ! On est bien à Paris ...
5ce3f33668e82900015ad6ab,00104,We are happy to have you in our team 😄 Welcome aboard Mourad 🙌
5ce3fe0868e82900015ad6ad,00086,"Les HR Ladies, vous êtes un atout majeur pour Advyteam !
Merci pour tout ce que vous faites !"
5ce66b1668e82900015ad6b9,00132,
5ce66b1668e82900015ad6ba,00132,
5ce66b1668e82900015ad6bb,00132,
5ce66b1668e82900015ad6bc,00132,"Joyeux Anniversaire Sam, je te souhaite tout le bonheur du monde :) :* <3"
5ce6b29868e82900015ad6d4,00064,"Le tour de France continue avec aujourd’hui un endroit paumé au milieu de nulle part, loin de tout, dénué de toute civilisation et ou la force d’Accretio c’est de proposer ses services là où internet et la 3G existe à peine :D 
A part ça si vous voulez vous coupez du monde et profiter des montagnes je vous recommande cet endroit :) "
5ce6ef1368e82900015ad6da,00052,مؤتمر أصدقاء إدلفري #part 2
5ce7388768e82900015ad6dd,00039,Joyeux joyeux Ammouna et Omarou !! En vous souhaitant tout le bonheur possible pour votre Anniversaire !
5ce7a95d68e82900015ad6e4,00009,#Sourires
5ce7f68d68e82900015ad6f1,00003,Joyeux anniversaire Imen!!
5ce8058968e82900015ad6f7,00026,1er Salon avec Accretio et le « Samy » 😄😇
5cebc45b68e82900015ad702,00062,"Nous sommes heureux d’accueillir notre nouvelle collègue Héla. Bienvenue dans la famille Accretio :)
"
5cebc84268e82900015ad703,00070,Happy Birthday Boss :) Meilleurs vœux de bonheur et de santé!
5ced114e68e82900015ad716,00052,"Voir le possible là où les autres voient l’impossible, telle est la clé du succès. (Charles-Albert Poissant)"
5cee813568e82900015ad71b,00086,Bonne fête de l'ascension chers Advyteamiens en FRANCE ! Profitez de votre journée off de demain 😉
5cee859b68e82900015ad71c,00071,"The flavor of songs 🎶 #AI
The first synaesthetic algorithm that transforms songs into flavors 😋 
https://www.youtube.com/watch?v=v-xkKqU0lr8"
5cee951d68e82900015ad71d,00095,
5cee951d68e82900015ad71e,00095,
5cf0fa2168e82900015ad722,00064,"[Dans la rubrique bon à savoir et qui peut encourager des personnes à se lancer ou se perfectionner]
La région Ile de France, dans l'optique des Jeux Olympique de 2024, a mis en place une plateforme permettant à n'importe qui, à tout moment, d'apprendre ou de se perfectionner à une de ces langues suivantes : français, allemand, espagnol et l'anglais. C'est extrêmement bien fait, tout se base sur des vidéos et sur des jeux pertinents. Vu qu'on est sur du service publique, tout est absolument gratuit et vous épargne les coûts des Babbel ou autre Duolinguo....
Petit détail, pour les personnes résidant hors Ile de France je pense qu'il vous faudra vous munir d'un VPN.
Voici le lien : www.qioz.fr"
5cf4f25868e82900015ad730,00095,
5cf4f25868e82900015ad731,00095,"J'ai le plaisir de vous annoncer que la mise en place de notre Accretio à été effectuée avec succès chez notre client ivoirien: LES CENTAURES ROUTIERS. 
Merci à tous ceux qui ont contribué de près ou de loin à la réussite de ce premier GO LIVE à la côte d'ivoire. 
D'autres succès suivront inchallah ..."
5cf524f468e82900015ad736,00086," Inchalah Aidkom Mabrouk les Advyteamiens ! 
les jours off en Tunisie et au Maroc seront: le Mardi et le Mercredi ou le Mercredi et le Jeudi en fonction de l'observation lunaire."
5cf5258868e82900015ad737,00040,"Un argument fort pour aller vivre au Mali.. Aidkoum Mabrouk !
https://oumma.com/aid-el-fitr-2019-le-mali-affirme-avoir-vu-le-croissant-lunaire-et-fete-laid-lundi-3-juin-2019/"
5cf633ac68e82900015ad740,00003,Aid moubarak à tous
5cf639d868e82900015ad747,00142,Eid moubarak et vivement l'été à tous :) 
5cf765c668e82900015ad754,00174,"Notre collègue Ilyes Ghomri vient de perdre sa mère. Paix à son âme... L'adresse exacte: Résidence Salambo 2 Bloc B Appt B43 Medina Jedida 3, Ben Arous."
5cfa7cf968e82900015ad76d,00086,
5cfe5b7e68e82900015ad77b,00086,
5cfe5b7e68e82900015ad77c,00086,
5cfe5b7e68e82900015ad77d,00086,
5cfe5b7e68e82900015ad77e,00086,
5cfe5b7e68e82900015ad77f,00086,
5cfe5b7e68e82900015ad780,00086,
5cfe5b7e68e82900015ad781,00086,
5cfe5b7e68e82900015ad782,00086,
5cfe5b7e68e82900015ad783,00086,
5cfe5b7e68e82900015ad784,00086,
5cfe5b7e68e82900015ad785,00086,
5cfe5b7e68e82900015ad786,00086,
5cfe5b7e68e82900015ad787,00086,
5cfe5b7e68e82900015ad788,00086,"Partager notre café entre Advyteamiens est notre rituel d'après Ramadan et notre meilleure façon pour célébrer el Aid en famille ! Aidkom Mabrouk et bonne reprise 😉

"
5cfe639068e82900015ad78a,00007,
5cfe639068e82900015ad78b,00007,
5cfe639068e82900015ad78c,00007,
5cfe639068e82900015ad78d,00007,
5cfe695e68e82900015ad78f,00007,
5cfe695e68e82900015ad790,00007,
5cfe695e68e82900015ad791,00007,
5cfe695e68e82900015ad792,00007,
5cfe695e68e82900015ad793,00007,
5cfe695e68e82900015ad794,00007,Merci pour cette excellente soirée et encore une fois joyeux anniversaire Président !!!
5d02402f3bdd45000151eb01,00176,"Bonjour à tous,
La BU SIRH organise son Kick Off demain le Vendredi 14 Juin Phobia Escape Game. Au programme : apéritif, jeux, coaktail dînatoire et bien évidemment une super ambiance !

17h30 - 18h00 : Arrivée aux locaux de Phobia Escape Game
18h00 : Début cocktail apéritif et Kick Off
19h00 : Début des jeux (Escape Game)
20h00 : Fin des jeux
20h30 : Début Cocktail dînatoire
22h30 : Fin Cocktail dînatoire et Kick Off"
5d035dcb3bdd45000151eb05,00067,
5d03bb893bdd45000151eb08,00003,"Nous sommes heureux d’accueillir notre nouvelle collègue Beya Bienvenue dans la grande famille Advyteam :)
Together everyone achieves more
"
5d03bc353bdd45000151eb09,00003,"Nous sommes heureux d’accueillir notre nouvelle collègue Nesrine Bienvenue dans la grande famille Advyteam :)
Talent wins games, but teamwork and intelligence win championships."
5d03d3dd3bdd45000151eb0c,00079,
5d03d3dd3bdd45000151eb0d,00079,
5d03d3dd3bdd45000151eb0e,00079,
5d03d3dd3bdd45000151eb0f,00079,"Bref, c'était une belle démo.

Love u all 
"
5d03fd993bdd45000151eb13,00012,
5d03fd993bdd45000151eb14,00012,
5d03fd993bdd45000151eb15,00012,
5d03fd993bdd45000151eb16,00012,
5d03fd993bdd45000151eb17,00012,
5d03fd993bdd45000151eb18,00012,"It all about us... A dream team with a bright brain to escape the game 💪😎💯 
#BUSIRH #EscapeGame #Team #Fun #SmilesEverywhere #happyTeam #AdvyFamily #PositiveVibes 🙌🎉🥂"
5d0400343bdd45000151eb19,00148,"La soirée continue avec plus de joie et de bonne humeur 💕
#BUSIRH #TEAMBUILDING #ESCAPEGAME"
5d076f163bdd45000151eb2b,00054,"Two years ago, I joined Advyteam with the hopes of teaming up, another time, with clutch-Oussama. In the meantime I have discovered traits which made the Advyexperience very unique; Like how funny Sabri was, how humble MBA is, how effective Amir was, how helpful Ilyes and Naïm are, how modest and gentle Hamed and Bilel were, how persevering the QA team is and how welcoming the mobile team is.  Of course, people come and go and  you discover some that were always there; We now have the eloquant Marouane and the knowledgeable Bessem and the most zen and funny of teams the Absence team :D Each person made my journey at Advyteam very enjoyable :D

I am grateful for the laughters, the lessons, the knowledge and the friends I have made here. 
Today might be my last day here; But the memories I have will remain and linger forever :D    Thank you!"
5d07cc7e3bdd45000151eb37,00039,"Après 7h de route, enfin arrivés à Montbeliard !"
5d08a71d3bdd45000151eb47,00139,"On fête aujourd'hui l'anniversaire d' ASMA  la princesse de la BPO . Merci à toi d’être la fille que tu es,Une collègue géniale , si magnifique avec qui il fait bon travailler.
Bisou de la part de tes collègues qui t’estiment .

"
5d08b13d3bdd45000151eb4e,00127,
5d08b13d3bdd45000151eb4f,00127,
5d08b13d3bdd45000151eb50,00127,
5d08bd993bdd45000151eb59,00062,Congratulations for being a part of our team Lassaad!
5d08cc273bdd45000151eb62,00036,Nous sommes heureux d’accueillir notre nouveau collègue Amenallah :)
5d08e9873bdd45000151eb66,00178,"A late Birthday Surprise to Siwar ❤❤❤
(the cake is only hers) :3"
5d090fd23bdd45000151eb6c,00141,
5d090fd23bdd45000151eb6d,00141,
5d090fd23bdd45000151eb6e,00141,
5d090fd23bdd45000151eb6f,00141,"La jeunesse est un cadeau de la nature mais la vieillesse est un art. Merci mes amours pour la surprise , vous avez égayé ma journée. Love u All , Boussa kbira.
"
5d092ef33bdd45000151eb78,00057,"7h de route, 8h de POC et un Delfingen qui nous félicite. 

Bravo a tous pour le travail sur la plateforme, vous déchirez. 

Maintenant, d'ici deux semaines, on sera fixés sur la suite. 🤞

"
5d0a14c03bdd45000151eb8c,00138,"Cher(e)s collègues s'est avec un immense plaisir que je vous annonce notre poursuite de la conquête de l'Afrique avec notre première référence au Burkina Faso. Notre nouveau client  est  Cimburkina du groupe Heidelberg cement le plus grand groupe de production de ciment en Afrique.
"
5d0a20bc3bdd45000151eb96,00066,https://www.blogdumoderateur.com/langages-plateformes-outils-developpeurs-2019/?utm_source=blogdumoderateur&utm_medium=email&utm_campaign=newsletter_quotidienne
5d0b3fbb3bdd45000151eba3,00099,"Première visite de Beya à SMA,  welcome 😊"
5d0b87333bdd45000151ebb6,00092,https://www.silicon.fr/mongodb-4-2-fusion-realm-stitch-245237.html/amp
5d0b8cb13bdd45000151ebb7,00039,"Bravo Marou  :-) ! Elu meilleur joueur cette semaine. Un GRAND Merci à toutes les personnes qui ont bossé dur ces dernières semaines sur le POC, jour et nuit, et même pendant la démo ;-) (On adore prendre des risques :-D ). Vous êtes les meilleurs, quelle équipe de fous :)"
5d0b92ba3bdd45000151ebbf,00086,"Pronostiquez sur le CAN 2019 ! 🏆
PS : un mail a été envoyé à tout le groupe avec le fichier de pronostics de la phase de poule en pièce jointe, il suffit de le remplir et de me le renvoyer au plus tard le vendredi 21/06 à 18 h.
À vos pronostics les Advyteamiens !
"
5d0ce2f93bdd45000151ebd3,00038,Ryry ! Happy birthday 😊😊
5d0d27a53bdd45000151ebdf,00125,"Formation en ligne gratuite ! 
Introduction to Kubernetes f

http://www.edx.org/course/introduction-to-kubernetes#.XQ0mTZjrzTQ.email=0A=0A---"
5d107f5a3bdd45000151ebe5,00003,La cellule Bus Dev Conseil IT supporte les aigles de carthage
5d10ca413bdd45000151ebeb,00094,Free breakfast all the week__ #TeamKorian
5d10e5283bdd45000151ebef,00066," انغولا في المنداف بزوز أهداف ! :D 
De tout cœur avec les aigles !! "
5d10f52b3bdd45000151ebf9,00086,"L’événement de l’écosystème SIRH de la rentrée...l’Althéa Football Cup c’est bientôt…le 21 septembre 2019 ! Advyteam France y participe !
Nous vous attendons nombreux le 25 juin 2019 à partir de 18h30 pour une émission radio spéciale tirage au sort Althéa Football Cup en direct sur la chaîne YouTube d’Althéa :  https://www.youtube.com/channel/UCqB2wpyiUorFpkBtiQIIwwQ
PS: Ceux qui souhaitent participer au tournoi peuvent s’inscrire auprès de Amen Allah Dakhlaoui .


"
5d11a1b93bdd45000151ebfd,00002,Quand on se lève tôt on a d’agréables surprises : une vue sur la Tour Eiffel avec le soleil se levant! Bonne journée à tous
5d11eb743bdd45000151ec00,00176,"#Nouveau_Logo #Nouveau_Challenge #BU_SIRH #groupe_SGS-France
C'est pas cool les 3 écrans ?? :D"
5d121eb43bdd45000151ec05,00142,"Dans rubrique ""Idéation"":
https://advyteam.accretio.io/connect/ideation/detail/5d0b5cd43bdd45000151eba5

Let's start Summer with positive vibes ! Je propose un ""Summer day"", une journée libre, que tous les collaborateurs peuvent s'habiller à leurs choix. Une bonne occasion pour être ""zen"" dans un jour de travail ""routinier"".
Un style vestimentaire orienté été : Des couleurs gaies, shorts, robes, chapeaux.. ( si vous voulez des parasols aussi :p)
#Summer #Work #Accretio #Idéation"
5d123cc23bdd45000151ec0a,00003,"joyeux anniversaire Faycal, Nesrine!"
5d124f233bdd45000151ec0e,00142,"Happy Birthday Marou ! We wish you all the best and may your dreams come true :) 
You’re older today than yesterday but younger than tomorrow 😂 "
5d1375763bdd45000151ec2e,00094,#KorianDSI #Conquiered #Picigin
5d137a213bdd45000151ec31,00056,"Notre propre Tropico made by #advyteam
#miss_tropicana
صنع محلي😂😂"
5d137f383bdd45000151ec39,00012,"Bébé est là !  Félicitation à notre collègue Hicham El Mounsif pour la naissance de sa petite princesse 👑SOFIA👑
Bienvenue à ce petit être aux nombreux pouvoirs magiques💫 qui saura d’un seul coup de voix, raccourcir vos journées🏃‍♂️, rallonger vos nuits🤦‍♂️, réduire votre compte bancaire💸💸, agrandir l'amour 💓, faire oublier le passé 🕠et donner de l’espoir dans l’avenir🌠🌠."
5d1492153bdd45000151ec50,00177,"Work hard to get what you want.
When you get it, pull someone else up.
Each one, teach one.
Don't just aspire to make a living.
Aspire to make a difference !
#positive_vibes"
5d14f5313bdd45000151ec60,00161,Soutenance validée avec mention très bien. Merci infiniment Mme Mariem El Abed
5d150c1e3bdd45000151ec66,00011,Dans la joie et la bonne humeur :) BU IT ! @amen tu es beau ( c'est pas moi qui l'ai dit :p ) 
5d15bf3f3bdd45000151ec6d,00012,Capgemini c'est Altran.. et Altran c'est Capgemini? 🙄🤔 #News #Paris #France #BU_SIRH #Stay_Tuned 😉 https://www.capital.fr/entreprises-marches/altran-et-capgemini-un-mariage-qui-pourrait-rapporter-gros-le-conseil-bourse-du-jour-1342957
5d1628633bdd45000151ec7b,00199,"Cher Advyteam <3
Je tenais à vous remercier tous après ce pot d'anniversaire très sympathique que vous m'avez organisée.
Ce fut une grande surprise pour moi de vous retrouver tous réunis pour faire la petite fête avec moi.
Merci pour le délicieux gâteau au chocolat, la tarte aux fraises, et surtout pour le bouquet de fleurs 
Milles MERCI, je vous embrasse du fond du cœur <3 <3
Désolée, pour le retard :D"
5d19e0663bdd45000151ec86,00127,
5d19e0663bdd45000151ec87,00127,
5d19e0663bdd45000151ec88,00127,
5d1b5a8e3bdd45000151ec8e,00052,"Il faut faire de sa vie un chef-d’œuvre. (Johann Wolfgang von Goethe)
Voir le possible là où les autres voient l’impossible, telle est la clé du succès. (Charles-Albert Poissant)
L’imagination est plus importante que le savoir. (Albert Einstein)
Ils ne savaient pas que c’était impossible, alors ils l’ont fait. (Mark Twain)
Celui qui s’oriente sur l’étoile ne se retourne pas. (Léonard de Vinci)"
5d1b64f93bdd45000151ec8f,00018,Live from DEMCO ✌️
5d1b95823bdd45000151ec96,00132,Après l’effort le réconfort...
5d1bcf5a3bdd45000151ec9b,nan,
5d1bcf5a3bdd45000151ec9c,nan,
5d1bcf5a3bdd45000151ec9d,nan,
5d1bcf5a3bdd45000151ec9e,nan,
5d1bcf5a3bdd45000151ec9f,nan,
5d1bcf5a3bdd45000151eca0,nan,
5d1bcf5a3bdd45000151eca1,nan,
5d1bcf5a3bdd45000151eca2,00118,"Vous pensez certainement que les HRLadies sont les seules intervenantes sur les topics RH! Eh ben détrompez vous! Les ressources humaines nécessitent l'implication de tous et surtout celle des managers afin de pouvoir faire face à l'évolution d'une entreprise tel que la notre et lui permettre de concrétiser ses objectifs business.

That's why les HRLadies ont convié lors du workshop d'aujourd'hui nos chers managers pour présenter le bilan des réalisations du premier semestre, avoir le retour sur expériences des collègues présents sur les différentes thématiques RH & proposer / discuter de la feuille de route du 2ème semestre que les Ladies aspirent & visent à réaliser.  

Certes, c'est un tout petit pas pour l'Humanité mais je vous assure que c'en est un GRAND pour notre communauté !!

To be continued, stay tuned!!
#HRPOWAAA! #HRPOWER #HRLADIES"
5d1c7f7f3bdd45000151eca8,00086,"Save the date for the Althéa Football Cup…le 21 septembre 2019 ⚽🏆
PS: Ceux qui souhaitent participer au tournoi peuvent s’inscrire auprès de Amen Allah Dakhlaoui .
"
5d1c98b23bdd45000151ecae,00144,Dédicace à l'equipe QA :) 
5d1c9bde3bdd45000151ecaf,00079,"He did it
#whosnext"
5d1dd63e3bdd45000151ecc4,00086,"Pronostiquez sur le 1/8 ème de finale CAN 2019 ! 🏆
PS : un mail a été envoyé à tout le groupe avec le fichier de pronostics de la 2ème phase en pièce jointe, il suffit de le remplir et de me le renvoyer au plus tard demain vendredi 05/07 à 16 h.
À vos claviers les Advyteamiens !"
5d1f09423bdd45000151eccf,00198,#SocialsellingForum 
5d1f29283bdd45000151ecd2,00125,https://www.linkedin.com/feed/update/urn:li:activity:6552468387044438016
5d1f306c3bdd45000151ecd3,00003,Un visiteur pas comme les autres...
5d1f793c3bdd45000151ecd7,nan,
5d1f793c3bdd45000151ecd8,nan,
5d1f793c3bdd45000151ecd9,nan,
5d1f793c3bdd45000151ecda,00056,"Fun et frais, découvrez l’avancement des travaux de design des bureaux Parisiens🇨🇵, en attendant les meubles.

Couleurs vives et motifs contemporains pour créer un espace hors du commun pour une équipe hors du commun.✌😁"
5d230f583bdd45000151ecea,00199,"Allez les AIGLES DE CARTHAGE bien Kératinés, il va falloir tout donner pour aller la chercher !!!!
Soyez des morts de faim sur tous les ballons, ne lâchez rien!!
Faites le pour vous, pour nous, et pour notre belle Tunisie. 
Soyez assurés de notre soutien!!! <3 <3"
5d247f683bdd45000151ecf5,00096,Amen Group is running Accretio. Thanks to Nadia ;)
5d249c123bdd45000151ecfd,00064,"Aprème studieuse avec notre cher Sebastien qui ne s’arrête jamais ! 

"
5d249e023bdd45000151ed02,00024,"Très heureux de vous annoncer le Go Live du projet CHESNEAU 🚀 🚀🚀
Un grand Merci à toutes les personnes ayant contribué à la réussite de ce premier Lot 😊"
5d26073e3bdd45000151ed2b,00037,"J'ai le plaisir de vous annoncer la signature d'un nouveau Client Tunisien, POLYCALL. Il s'agit d'un centre d’appels à 300 positions . Le projet porte sur le CONNECT et le EASY RUN. 
Merci à toute la  team qui travaillé sur ce dossier. Mention Spéciale: Notre Chère Dhouha !!
 "
5d26f84a3bdd45000151ed38,00199,"Allezz les Kératinés, tout un pays sera derrière vous ce soir!! Jouez jouez jouez et donnez vous à fond! Faites nous rêver par votre jeu!! On compte sur vous nos aigles !!! ;)"
5d27545a3bdd45000151ed46,00052,As simple As that !!!
5d2884393bdd45000151ed4b,00086,Joyeuse fête nationale chers Advyteam'iens ! 🇫🇷
5d2c90183bdd45000151ed4e,00037,"J'ai le plaisir de vous annoncer la signature de Phone Act  Tunisie. Il s'agit d'un Call Center de 400 positions
Périmètre: CORE, EASY RUN et CONNECT.
Ce deal est le fruit d'une synergie ACADEMY / ACCRETIO. Merci Sana et merci à tous ceux qui ont contribué à ce succès !!"
5d2d9c693bdd45000151ed62,00051,Congratulations to our colleague Oussama Hafsi for obtaining his engineering diploma with the highest grade.
5d2dde603bdd45000151ed76,00003,"L'idée ""Tri sélectif Advyteam"" vient de voir le jour! Merci à tous pour votre soutien! Un merci spécial à notre collègue Meriem Abbassi qui a été moteur sur cette idée! Notre module Idéation est une mine d'or à exploiter!"
5d2de1553bdd45000151ed78,00003,"Bienvenue dans notre Callroom! Merci à l'équipe Design pour la déco! Merci à Ali, Sadikha, Bilel, Wajdi et Meriem pour l'aide! "
5d2ee8cc3bdd45000151ed8d,00095,Joyeux anniversaire @Wael BEN ABDESSMAD!! Que du bonheur  :D 
5d2ef8d33bdd45000151ed96,00071,"#Le_saviez_vous?
Saviez-vous qu'on a une chaine youtube accretio? Yes we do !! 😁
Saviez-vous que Alexis est passé sur les ondes d'Express FM? Yes he did !! 🙌 
où on a parlé digital workplace et pourquoi on en a besoin dans le monde professionnel.
Maintenant que vous le saviez, follow us on youtube 🎬 I'll be happy to welcome you 😄
https://www.youtube.com/watch?v=znOnpTus6JM"
5d3022773bdd45000151edac,00064,"J'ai l'immense plaisir de vous annoncer qu' Accretio rentre dans les cour des grands en Europe avec la signature de notre 1ere banque au Luxembourg. Une référence de choix qui nous permet d'avoir une vraie crédibilité et une vraie légitimité en seulement 18 mois d'activités commerciales. 
Un grand merci à tous et à l'équipe business en particulier et un spécial thanks à Amine qui nous avait caché un talent immense avec une maîtrise de l'anglais juste exceptionnelle. Sa compétence s'avéra décisive dans la signature du deal. 
Le monde est à nous ! Vive Accretio ! "
5d3025933bdd45000151edae,00003,La bonne humeur...
5d3089243bdd45000151edc8,00181,Bienvenue parmi nous Achref :)
5d30abef3bdd45000151edd4,00051,
5d30abef3bdd45000151edd5,00051,
5d30ac343bdd45000151edd7,00051,
5d30ac343bdd45000151edd8,00051,
5d30ac343bdd45000151edd9,00051,"
A high level reinforcement of the team, welcome on board guys!!!"
5d3172ab3bdd45000151ede4,00144,Bienvenue parmi nous Taheni
5d31a92d3bdd45000151edef,00183,"Pourquoi une vidéo vaut plus que 1000 mots ?  
Parce qu'une vidéo n'est pas faite seulement de ce que tu vois, mais aussi de ce que ton imagination y ajoute 💭✨
And because ""Talent wins games but teamwork and intelligence win championships"", je voudrais remercier Samira et Maïssa pour leurs collaborations dans la création du scénario 🙌

Let's be all creative to promote Accretio!


https://www.youtube.com/watch?v=0m-PF48HWx4&t=8s"
5d31b8b43bdd45000151edf6,00152,https://www.confluent.io/blog/microservices-apache-kafka-domain-driven-design
5d35cfdf3bdd45000151ee06,00199,
5d35cfdf3bdd45000151ee07,00199,"Bonjour,
Je vous annonce le démarrage de Wael Ben Abdessamed, aujourd'hui, chez notre client Antalis du grand groupe ""SEQUANA""
Félicitation Wael et bon courage !!!"
5d35f5403bdd45000151ee11,00051,"Git merge conflicts xD
https://www.youtube.com/watch?v=GnrkCXk4BNs"
5d362090c9201e0001b7a18d,00152,https://blog.twitter.com/engineering/en_us/topics/infrastructure/2019/democratizing-data-analysis-with-google-bigquery.html
5d36cc91c9201e0001b7a192,00086,"A vos claviers les Advyteamiens, répondez au sondage publié sous la rubrique dédiée !"
5d3738eec9201e0001b7a1aa,00057,"Je suis extrêmement fier de vous annoncer que Delfingen fait aujourd'hui partie des clients Accretio ! 

Accretio débarque dans leurs 31 sites et dans la poche de plus de 2500 collaborateurs, dans 19 pays.

C'est grâce au travail acharné des équipes qui ont tout fait pour ce projet, pendant des mois, que nous passons ce nouveau cap. 

Bravo à tous ! Vive Accretio !

https://www.delfingen.com/"
5d380f87c9201e0001b7a1c3,00144,
5d380f87c9201e0001b7a1c4,00144,
5d380f87c9201e0001b7a1c5,00144,
5d380f87c9201e0001b7a1c6,00144,
5d380f87c9201e0001b7a1c7,00144,
5d380f87c9201e0001b7a1c8,00144,Juste quelques heures après la signature de delfingen :) 
5d384214c9201e0001b7a1df,00086,Applaudissez notre heureux gagnant aux pronostics CAN 2019 ! Félicitations Ashref 🎊👏✌
5d38593ac9201e0001b7a1e7,00039,SSO Michwi ! Le CBO est de retour ;)
5d38768fc9201e0001b7a1f6,00086,"Bonne fête de la république les Advyteamiens 🇹🇳🎊✌ !
 Profitez bien de votre journée off de demain !
"
5d39d3adc9201e0001b7a200,00026,"Notre chère Zamen nous a fait une bonne surprise ce matin.On est belles dis donc même sous cette Chaleur et après une journée de travail. Désolée Meriem j’ai pas pu m’empêcher de partager cette photo 😂. 
😍👭👭👭"
5d3e265cc9201e0001b7a209,00001,
5d3e265cc9201e0001b7a20a,00001,
5d3e265cc9201e0001b7a20b,00001,
5d3e265cc9201e0001b7a20c,00001,
5d3e26a8c9201e0001b7a20e,00001,
5d3e26a8c9201e0001b7a20f,00001,
5d3e26a8c9201e0001b7a210,00001,
5d3e2819c9201e0001b7a212,nan,
5d3e2819c9201e0001b7a213,nan,
5d3e2819c9201e0001b7a214,nan,
5d3e2819c9201e0001b7a215,00001,"""Petit à petit, le petit devient moins petit""... J'ai l'immense plaisir d'annoncer la clôture des démarches de création de notre nouvelle filiale  Accretio West Africa avec la signature vendredi à Abidjan des statuts constitutifs. Cette signature est un pas de plus sur le chemin du déploiement et du rayonnement international que nous souhaitons pour Accretio.

Notre nouvelle filiale intègre notre nouvel associé ivoirien, Ange Diagou, CEO de NSIA Technologies et entrepreneur classé en 2017 et 2018 dans le classement Choiseul 100 qui identifie et recense les leaders économiques africains de demain, de moins de 40 ans.

Notre alliance stratégique avec Ange, a pour objectif de booster le développement et le rayonnement régional africain d'Accretio et du Groupe Advyteam.

Un merci particulier à notre Jaja international et à Ali pour leur implication spéciale sur le dossier.

Félicitations à toute nos équipes sans exception. Ces victoires sont les vôtres. Je suis fier d'être votre capitaine. Ensemble, nous serons encore plus forts, de jour en jour."
5d3eb410c9201e0001b7a21c,00097,"Au nom de toute l'équipe, je te souhaite la bienvenue"
5d3eed32c9201e0001b7a22c,00086,
5d3f15adc9201e0001b7a234,00125,On behalf of all the members of Accretio I welcome you. Hope you will have an excellent time working with us. Welcome aboard Wiem !
